,date,title,summary
0,2021.03.10.,"10년 사진 속 후쿠시마…되돌아온 고향, 삶은 되돌릴 수 없었다",이라크전쟁 현장 취재 경험이 있고 후쿠시마원전 사고 직전까지 옛 소련 체르노빌 원전 방사성 물질 누출... 그가 이라크에서 사용했던 선량계는 측정 한도인 시간당 1000마이크로시버트(1밀리시버트)를 넘었다....
1,2021.03.10.,美 ‘中견제 선봉장‘에 아퀼리노 해군 대장,"뉴욕주 헌팅턴 출신인 아퀼리노 지명자는 1984년 미 해군사관학교를 졸업하고 2년 뒤 해군 전투기 조종사가 됐다. 이라크전에도 참전했으며, 해군 5함대사령관·해군참모차장 등을 역임했다. 워싱턴 이경주 특파원"
2,2021.03.10.,UAE 파병 아크부대엔 ‘영웅의 아들들’ 있다,"김태윤 중사의 아버지 김경천 원사는 이라크 자이툰 2·7진으로 파병됐으며, 지원중대 류웅렬 일병의 아버지 류인석 대령은 미국 합참 연락장교로 파병된 경험이 있다. 특수전 2팀 남지한 중사의 경우 형 남정한..."
3,2021.03.10.,[기자수첩]실종된 한미연합훈련 '이름찾기',"이라크의 공격을 막는 방어적 성격의 작전이라는 의미에서였다. 그러나 공세적 전략으로 바뀌면서 사막의 폭풍으로 이름도 변했다. 사막은 중동을, 폭풍은 미국의 힘을 상징했다. 2003년 3월 21일 밤 미·영 연합군의..."
4,2021.03.10.,<글로벌 피플>노벨상 수상자의 ‘전쟁 성폭력 고발’… 교황을 이라크로 이끌...,처음으로 이라크를 방문해 전 세계에 종교 간 화합의 메시지를 전파할 수 있었던 배경에는 2018년 노벨평화상을 수상한 이라크 인권 운동가 나디아 무라드(사진)의 저서 ‘더 라스트 걸’(The Last Girl)이 있었다. 교황은...
5,2021.03.10.,"[단독] 실적개선 대우건설, 다시 매물로 나왔다","지난해 나이지리아, 이라크, 모잠비크 등 해외 거점국가에서 고수익 프로젝트(PJ) 계약을 연이어 따냈다. 작년 초 목표였던 12조7700억원보다 1조원 이상 많은 13조9126억원을 수주했다. 주가도 덩달아 뛰었다. 지난해..."
6,2021.03.11.,"[주재우의 퍼스펙티브] 미·중, 자원·무기체계 지키려 우주 선점 경쟁",세계 세번째 화성 착륙국 눈앞에 둔 중국 미·중 우주전략경쟁의 발단은 2001년 아프가니스탄 전쟁과 2003년 이라크 전쟁에서 선보인 미국의 화기에서 시작됐다. GPS로 운항하는 크루즈 미사일 등의 무기체계가 고도의...
7,2021.03.11.,"[경향의 눈] 바이든, 군사 개입 백지수표 AUMF를 폐기하라","앞서 있었던 일련의 이라크 내 미군 기지 공격에 대한 보복이었다. 2001년 10월 아프가니스탄 침공 이후... 1991년 걸프전 때, 9·11 테러 직후, 이라크 침공을 앞둔 2002년 등 세 차례 만들어졌다. 1991년 AUMF는 사문화됐지만..."
8,2021.03.14.,[편집국에서] 바이러스와의 공존이 우리의 미래다,"국가 이라크를 방문했다. 84세 고령에 3000km를 날아가는 위험한 여행을 했다. 여기에 하루 4000명대 코로나 환자가 나오고, 최근에도 이슬람국가(IS) 잔당이 공격하는 등 이라크 현지 상황마저 녹록하지 않았다. 여러..."
9,2021.03.15.,시리아 내전 10년…이 아이의 삶은 다르기를,시리아 정부군과 반군 ‘자유 시리아군’이 주로 맞서던 내전은 2014년 1월 수니파 이슬람주의 과격세력이 시리아 동부와 이라크 북부를 장악한 뒤 ‘이슬람국가’(IS)를 선포하면서 한층 복잡해졌다. 미국은 2014년 9월...
10,2021.03.10.,"10년 사진 속 후쿠시마…되돌아온 고향, 삶은 되돌릴 수 없었다",이라크전쟁 현장 취재 경험이 있고 후쿠시마원전 사고 직전까지 옛 소련 체르노빌 원전 방사성 물질 누출... 그가 이라크에서 사용했던 선량계는 측정 한도인 시간당 1000마이크로시버트(1밀리시버트)를 넘었다....
11,2021.03.10.,美 ‘中견제 선봉장‘에 아퀼리노 해군 대장,"뉴욕주 헌팅턴 출신인 아퀼리노 지명자는 1984년 미 해군사관학교를 졸업하고 2년 뒤 해군 전투기 조종사가 됐다. 이라크전에도 참전했으며, 해군 5함대사령관·해군참모차장 등을 역임했다. 워싱턴 이경주 특파원"
12,2021.03.10.,UAE 파병 아크부대엔 ‘영웅의 아들들’ 있다,"김태윤 중사의 아버지 김경천 원사는 이라크 자이툰 2·7진으로 파병됐으며, 지원중대 류웅렬 일병의 아버지 류인석 대령은 미국 합참 연락장교로 파병된 경험이 있다. 특수전 2팀 남지한 중사의 경우 형 남정한..."
13,2021.03.10.,[기자수첩]실종된 한미연합훈련 '이름찾기',"이라크의 공격을 막는 방어적 성격의 작전이라는 의미에서였다. 그러나 공세적 전략으로 바뀌면서 사막의 폭풍으로 이름도 변했다. 사막은 중동을, 폭풍은 미국의 힘을 상징했다. 2003년 3월 21일 밤 미·영 연합군의..."
14,2021.03.10.,<글로벌 피플>노벨상 수상자의 ‘전쟁 성폭력 고발’… 교황을 이라크로 이끌...,처음으로 이라크를 방문해 전 세계에 종교 간 화합의 메시지를 전파할 수 있었던 배경에는 2018년 노벨평화상을 수상한 이라크 인권 운동가 나디아 무라드(사진)의 저서 ‘더 라스트 걸’(The Last Girl)이 있었다. 교황은...
15,2021.03.10.,"[단독] 실적개선 대우건설, 다시 매물로 나왔다","지난해 나이지리아, 이라크, 모잠비크 등 해외 거점국가에서 고수익 프로젝트(PJ) 계약을 연이어 따냈다. 작년 초 목표였던 12조7700억원보다 1조원 이상 많은 13조9126억원을 수주했다. 주가도 덩달아 뛰었다. 지난해..."
16,2021.03.11.,"[주재우의 퍼스펙티브] 미·중, 자원·무기체계 지키려 우주 선점 경쟁",세계 세번째 화성 착륙국 눈앞에 둔 중국 미·중 우주전략경쟁의 발단은 2001년 아프가니스탄 전쟁과 2003년 이라크 전쟁에서 선보인 미국의 화기에서 시작됐다. GPS로 운항하는 크루즈 미사일 등의 무기체계가 고도의...
17,2021.03.11.,"[경향의 눈] 바이든, 군사 개입 백지수표 AUMF를 폐기하라","앞서 있었던 일련의 이라크 내 미군 기지 공격에 대한 보복이었다. 2001년 10월 아프가니스탄 침공 이후... 1991년 걸프전 때, 9·11 테러 직후, 이라크 침공을 앞둔 2002년 등 세 차례 만들어졌다. 1991년 AUMF는 사문화됐지만..."
18,2021.03.14.,[편집국에서] 바이러스와의 공존이 우리의 미래다,"국가 이라크를 방문했다. 84세 고령에 3000km를 날아가는 위험한 여행을 했다. 여기에 하루 4000명대 코로나 환자가 나오고, 최근에도 이슬람국가(IS) 잔당이 공격하는 등 이라크 현지 상황마저 녹록하지 않았다. 여러..."
19,2021.03.15.,시리아 내전 10년…이 아이의 삶은 다르기를,시리아 정부군과 반군 ‘자유 시리아군’이 주로 맞서던 내전은 2014년 1월 수니파 이슬람주의 과격세력이 시리아 동부와 이라크 북부를 장악한 뒤 ‘이슬람국가’(IS)를 선포하면서 한층 복잡해졌다. 미국은 2014년 9월...
20,2021.03.10.,"10년 사진 속 후쿠시마…되돌아온 고향, 삶은 되돌릴 수 없었다",이라크전쟁 현장 취재 경험이 있고 후쿠시마원전 사고 직전까지 옛 소련 체르노빌 원전 방사성 물질 누출... 그가 이라크에서 사용했던 선량계는 측정 한도인 시간당 1000마이크로시버트(1밀리시버트)를 넘었다....
21,2021.03.10.,美 ‘中견제 선봉장‘에 아퀼리노 해군 대장,"뉴욕주 헌팅턴 출신인 아퀼리노 지명자는 1984년 미 해군사관학교를 졸업하고 2년 뒤 해군 전투기 조종사가 됐다. 이라크전에도 참전했으며, 해군 5함대사령관·해군참모차장 등을 역임했다. 워싱턴 이경주 특파원"
22,2021.03.10.,UAE 파병 아크부대엔 ‘영웅의 아들들’ 있다,"김태윤 중사의 아버지 김경천 원사는 이라크 자이툰 2·7진으로 파병됐으며, 지원중대 류웅렬 일병의 아버지 류인석 대령은 미국 합참 연락장교로 파병된 경험이 있다. 특수전 2팀 남지한 중사의 경우 형 남정한..."
23,2021.03.10.,[기자수첩]실종된 한미연합훈련 '이름찾기',"이라크의 공격을 막는 방어적 성격의 작전이라는 의미에서였다. 그러나 공세적 전략으로 바뀌면서 사막의 폭풍으로 이름도 변했다. 사막은 중동을, 폭풍은 미국의 힘을 상징했다. 2003년 3월 21일 밤 미·영 연합군의..."
24,2021.03.10.,<글로벌 피플>노벨상 수상자의 ‘전쟁 성폭력 고발’… 교황을 이라크로 이끌...,처음으로 이라크를 방문해 전 세계에 종교 간 화합의 메시지를 전파할 수 있었던 배경에는 2018년 노벨평화상을 수상한 이라크 인권 운동가 나디아 무라드(사진)의 저서 ‘더 라스트 걸’(The Last Girl)이 있었다. 교황은...
25,2021.03.10.,"[단독] 실적개선 대우건설, 다시 매물로 나왔다","지난해 나이지리아, 이라크, 모잠비크 등 해외 거점국가에서 고수익 프로젝트(PJ) 계약을 연이어 따냈다. 작년 초 목표였던 12조7700억원보다 1조원 이상 많은 13조9126억원을 수주했다. 주가도 덩달아 뛰었다. 지난해..."
26,2021.03.11.,"[주재우의 퍼스펙티브] 미·중, 자원·무기체계 지키려 우주 선점 경쟁",세계 세번째 화성 착륙국 눈앞에 둔 중국 미·중 우주전략경쟁의 발단은 2001년 아프가니스탄 전쟁과 2003년 이라크 전쟁에서 선보인 미국의 화기에서 시작됐다. GPS로 운항하는 크루즈 미사일 등의 무기체계가 고도의...
27,2021.03.11.,"[경향의 눈] 바이든, 군사 개입 백지수표 AUMF를 폐기하라","앞서 있었던 일련의 이라크 내 미군 기지 공격에 대한 보복이었다. 2001년 10월 아프가니스탄 침공 이후... 1991년 걸프전 때, 9·11 테러 직후, 이라크 침공을 앞둔 2002년 등 세 차례 만들어졌다. 1991년 AUMF는 사문화됐지만..."
28,2021.03.14.,[편집국에서] 바이러스와의 공존이 우리의 미래다,"국가 이라크를 방문했다. 84세 고령에 3000km를 날아가는 위험한 여행을 했다. 여기에 하루 4000명대 코로나 환자가 나오고, 최근에도 이슬람국가(IS) 잔당이 공격하는 등 이라크 현지 상황마저 녹록하지 않았다. 여러..."
29,2021.03.15.,시리아 내전 10년…이 아이의 삶은 다르기를,시리아 정부군과 반군 ‘자유 시리아군’이 주로 맞서던 내전은 2014년 1월 수니파 이슬람주의 과격세력이 시리아 동부와 이라크 북부를 장악한 뒤 ‘이슬람국가’(IS)를 선포하면서 한층 복잡해졌다. 미국은 2014년 9월...
30,2021.03.10.,"10년 사진 속 후쿠시마…되돌아온 고향, 삶은 되돌릴 수 없었다",이라크전쟁 현장 취재 경험이 있고 후쿠시마원전 사고 직전까지 옛 소련 체르노빌 원전 방사성 물질 누출... 그가 이라크에서 사용했던 선량계는 측정 한도인 시간당 1000마이크로시버트(1밀리시버트)를 넘었다....
31,2021.03.10.,美 ‘中견제 선봉장‘에 아퀼리노 해군 대장,"뉴욕주 헌팅턴 출신인 아퀼리노 지명자는 1984년 미 해군사관학교를 졸업하고 2년 뒤 해군 전투기 조종사가 됐다. 이라크전에도 참전했으며, 해군 5함대사령관·해군참모차장 등을 역임했다. 워싱턴 이경주 특파원"
32,2021.03.10.,UAE 파병 아크부대엔 ‘영웅의 아들들’ 있다,"김태윤 중사의 아버지 김경천 원사는 이라크 자이툰 2·7진으로 파병됐으며, 지원중대 류웅렬 일병의 아버지 류인석 대령은 미국 합참 연락장교로 파병된 경험이 있다. 특수전 2팀 남지한 중사의 경우 형 남정한..."
33,2021.03.10.,[기자수첩]실종된 한미연합훈련 '이름찾기',"이라크의 공격을 막는 방어적 성격의 작전이라는 의미에서였다. 그러나 공세적 전략으로 바뀌면서 사막의 폭풍으로 이름도 변했다. 사막은 중동을, 폭풍은 미국의 힘을 상징했다. 2003년 3월 21일 밤 미·영 연합군의..."
34,2021.03.10.,<글로벌 피플>노벨상 수상자의 ‘전쟁 성폭력 고발’… 교황을 이라크로 이끌...,처음으로 이라크를 방문해 전 세계에 종교 간 화합의 메시지를 전파할 수 있었던 배경에는 2018년 노벨평화상을 수상한 이라크 인권 운동가 나디아 무라드(사진)의 저서 ‘더 라스트 걸’(The Last Girl)이 있었다. 교황은...
