,date,title,summary
0,2019.09.10.,"농구월드컵 개최국 中, 올림픽 직행 실패 '충격'",나이지리아에 73대86 완패… 24위로 대회 마쳐 티켓 못따 내년 최종예선서 4위 내 들어야 2019 FIBA... 중국은 8일 나이지리아와 벌인 순위 결정전 M조 최종전에서 73대86으로 완패했다. 중국은 예선 A조에서 1승2패(조 3위)...
1,2019.09.10.,"""한국은 영어를 시험으로 인식…영어 사용할 '즐거운 환경' 만들어줘야""","1994년부터 26년째 영국문화원에 몸담아온 하비 원장은 팔레스타인, 이집트, 나이지리아, 인도, 짐바브웨 등지에서 영어교육 및 영국과의 문화 교류를 위해 힘썼다. 취임 1년 만에 한국 언론과는 처음으로 인터뷰를 한 하비..."
2,2019.09.11.,"세계 벽 절감 한국농구, 라건아 홀로 빛났다",3연패를 기록한 조별리그에선 아르헨티나·러시아·나이지리아란 강팀을 상대하면서도 평균 33.7분을 뛰며 22.7득점 12리바운드를 올리며 홀로 고군분투했다. 상대적으로 약팀들과 만난 17~32위 순위결정전에서...
3,2019.09.12.,[단독] 대우건설 나이지리아서 5조 LNG플랜트 따냈다,국내 첫 `프로젝트 리더격` 원청사 자격으로 수주 성공 대우건설이 5조원 규모의 나이지리아 LNG... 12일 증권업계에 따르면 대우건설 등이 포함된 SCD JV 컨소시엄은 지난 11일(한국시간) 나이지리아 라고스에서...
4,2019.09.15.,사우디 원유 3분의 2 아시아가 수입… 국내유가 급등 불보듯[피습당한 국제유...,"이전 나이지리아, 리비아, 베네수엘라 석유생산 차질 당시와 달리 이번 사우디 석유시설 피습은 미국의 신속한 셰일석유 증산이 갖고 있는 한계를 드러내는 계기가 될 전망이다. 나이지리아와 같은 여타 산유국의..."
5,2019.09.15.,대우건설 나이지리아서 5조 LNG플랜트 따냈다,규모의 나이지리아 액화천연가스(LNG) 설비 공사를 따냈다. 이번 수주로 대우건설은 국내 건설사 중... 15일 증권업계에 따르면 대우건설 등이 포함된 SCD JV 컨소시엄은 지난 11일(한국시간) 나이지리아 라고스에서...
6,2019.09.15.,"대우건설, 5조 규모 나이지리아 LNG 설비공사 수주",대우건설이 총 사업비 5조원 규모의 나이지리아 LNG(액화천연가스) 설비 공사를 사실상 수주한 것으로... 11일 나이지리아 라고스에서 발주처인 '나이지리아LNG'와 나이지리아가스공사 플랜트 설비 7호 트레인(NLNG...
7,2019.09.15.,"5조원 규모 LNG설비…대우건설, 나이지리아서 수주",대우건설이 5조원 규모의 나이지리아 액화천연가스(LNG) 설비 공사를 따냈다. 15일 건설업계에 따르면 대우건설이 포함된 SCD 조인트벤처 컨소시엄은 지난 11일 나이지리아 라고스에서 발주처인 나이지리아 LNG와...
8,2019.09.16.,대우건설 5兆 나이지리아 플랜트 수주,대우건설이 참여한 글로벌 컨소시엄이 서아프리카 나이지리아에서 5조원 규모의 액화천연가스(LNG)... 발주처인 나이지리아LNG와 LNG 플랜트 설비 7호기에 대한 투자의향서(LOI)를 체결했다. 대우건설은 자세한...
9,2019.09.16.,"대우건설, 국내 건설사 최초 LNG 액화 플랜트 원청 수주",[나이지리아에 연산 8백만톤 규모 LNG 생산 플랜트 및 부대시설 건설] 대우건설이 지난 11일 '나이지리아 LNG(액화천연가스) Train 7'에 대한 EPC(설계·조달·시공) 원청 우선협상 대상자 지위를 인정받는 낙찰의향서를...
10,2019.09.10.,"농구월드컵 개최국 中, 올림픽 직행 실패 '충격'",나이지리아에 73대86 완패… 24위로 대회 마쳐 티켓 못따 내년 최종예선서 4위 내 들어야 2019 FIBA... 중국은 8일 나이지리아와 벌인 순위 결정전 M조 최종전에서 73대86으로 완패했다. 중국은 예선 A조에서 1승2패(조 3위)...
11,2019.09.10.,"""한국은 영어를 시험으로 인식…영어 사용할 '즐거운 환경' 만들어줘야""","1994년부터 26년째 영국문화원에 몸담아온 하비 원장은 팔레스타인, 이집트, 나이지리아, 인도, 짐바브웨 등지에서 영어교육 및 영국과의 문화 교류를 위해 힘썼다. 취임 1년 만에 한국 언론과는 처음으로 인터뷰를 한 하비..."
12,2019.09.11.,"세계 벽 절감 한국농구, 라건아 홀로 빛났다",3연패를 기록한 조별리그에선 아르헨티나·러시아·나이지리아란 강팀을 상대하면서도 평균 33.7분을 뛰며 22.7득점 12리바운드를 올리며 홀로 고군분투했다. 상대적으로 약팀들과 만난 17~32위 순위결정전에서...
